    0.0001825    0.0026341    0.0033410
    0.0135109    0.0513238    0.0578010
       69.452      263.828      297.124
   
   -0.0000550   -0.0878307   -0.0000946
    0.0725909   -0.0004834    0.0777870
    0.0001034    0.0618809    0.0003493
   -0.0000453   -0.0907312   -0.0000692
    0.2367147   -0.0003956    0.0174814
    0.0003341    0.1822432    0.0013059
   -0.0000480   -0.1034817   -0.0003218
   -0.0288356   -0.0011681    0.2514265
    0.0000399    0.0440145    0.0000689
   -0.0002945   -0.1086190   -0.0004216
   -0.1683067   -0.0008336    0.1915061
    0.0000550    0.0956344    0.0001472
 -------
    0.0064806    0.0080591    0.0215429
    0.0805025    0.0897725    0.1467749
      413.820      461.472      754.491
   
    0.1288032    0.0030861   -0.0000011
   -0.0015495    0.0589512    0.2616463
    0.0199636    0.0002515    0.0002495
    0.1363445    0.0031745    0.0000130
   -0.0007117    0.0210621   -0.0756214
    0.1574969    0.0037940   -0.0001274
    0.0761886    0.0015794    0.0000257
    0.0009511   -0.0686772   -0.0512714
   -0.0209143   -0.0007114    0.0002673
    0.0831822    0.0034768   -0.0003396
   -0.0226336    0.9367855   -0.2214399
   -0.0814108   -0.0014336    0.0005662
 -------
    0.0261453    0.0326950    0.0596944
    0.1616951    0.1808175    0.2443243
      831.187      929.485     1255.939
   
    0.0011133   -0.0616623   -0.0105384
   -0.0002770    0.0001191    0.0000466
    0.1368834   -0.0999369    0.1765694
    0.0076840   -0.1130439   -0.0537989
    0.0001238   -0.0000634   -0.0000093
   -0.0313430    0.0550316   -0.0148853
    0.0942533    0.1943099    0.0421614
    0.0000821    0.0000026   -0.0000685
    0.1981688   -0.0301062   -0.0594996
    0.0908800    0.1900987    0.1117435
    0.0013316   -0.0002663    0.0005037
    0.2736123    0.0589413   -0.6952989
 -------
    0.0881548    0.1150810    0.5138223
    0.2969088    0.3392360    0.7168140
     1526.248     1743.829     3684.754
   
   -0.0222584    0.2335226   -0.0004528
   -0.0000878   -0.0000299    0.0000073
    0.1381422    0.0063500   -0.0020455
    0.0068033   -0.1410336    0.0011108
   -0.0000003    0.0000101   -0.0000036
   -0.0142498   -0.0057250   -0.0000803
    0.0287609   -0.0255988   -0.0705587
   -0.0000025    0.0000357    0.0001189
   -0.1589393    0.0013585   -0.0061756
   -0.0429993   -0.0342192    0.9557665
   -0.0001899   -0.0002482   -0.0017287
    0.6248739    0.1235162    0.0940451
 -------
          15
